2023-04-07 17:23:18.155 INFO  (main) [] o.e.j.s.Server Started Server@2a65bb85{STARTING}[10.0.13,sto=0] @10462ms
2023-04-07 17:23:18.276 INFO  (coreLoadExecutor-10-thread-1) [ x:info] o.a.s.j.SolrRequestAuthorizer Creating a new SolrRequestAuthorizer
2023-04-07 17:23:18.276 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.j.SolrRequestAuthorizer Creating a new SolrRequestAuthorizer
2023-04-07 17:23:18.308 INFO  (coreLoadExecutor-10-thread-1) [ x:info] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2023-04-07 17:23:18.308 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2023-04-07 17:23:18.308 INFO  (coreLoadExecutor-10-thread-1) [ x:info] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2023-04-07 17:23:18.308 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2023-04-07 17:23:18.344 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2023-04-07 17:23:18.345 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2023-04-07 17:23:18.373 INFO  (coreLoadExecutor-10-thread-1) [ x:info] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2023-04-07 17:23:18.373 INFO  (coreLoadExecutor-10-thread-1) [ x:info] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2023-04-07 17:23:18.539 INFO  (qtp229995302-60) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json} status=0 QTime=119
2023-04-07 17:23:18.658 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\conf
2023-04-07 17:23:18.706 INFO  (coreLoadExecutor-10-thread-1) [ x:info] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\info\conf
2023-04-07 17:23:18.711 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.s.DirectSolrSpellChecker init: {name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01}
2023-04-07 17:23:18.711 INFO  (coreLoadExecutor-10-thread-1) [ x:info] o.a.s.s.DirectSolrSpellChecker init: {name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01}
2023-04-07 17:23:18.736 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-07 17:23:18.736 INFO  (coreLoadExecutor-10-thread-1) [ x:info] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2023-04-07 17:23:18.749 INFO  (coreLoadExecutor-10-thread-2) [ x:ir] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1762539023891431424
2023-04-07 17:23:18.753 INFO  (searcherExecutor-13-thread-1-processing-ir) [ x:ir] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-07 17:23:18.753 INFO  (searcherExecutor-13-thread-1-processing-ir) [ x:ir] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-07 17:23:18.767 INFO  (searcherExecutor-14-thread-1-processing-info) [ x:info] o.a.s.c.QuerySenderListener QuerySenderListener done.
2023-04-07 17:23:18.767 INFO  (searcherExecutor-14-thread-1-processing-info) [ x:info] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2023-04-07 17:23:18.790 INFO  (searcherExecutor-13-thread-1-processing-ir) [ x:ir] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-07 17:23:18.790 INFO  (searcherExecutor-14-thread-1-processing-info) [ x:info] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2023-04-07 17:23:33.597 INFO  (qtp229995302-63) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680888213112} status=0 QTime=12
2023-04-07 17:23:33.738 INFO  (qtp229995302-33) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680888213113} status=0 QTime=146
2023-04-07 17:23:33.960 INFO  (qtp229995302-65) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680888213113} status=0 QTime=214
2023-04-07 17:24:19.020 INFO  (qtp229995302-36) [ x:info] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&useParams=} hits=553 status=0 QTime=112
2023-04-07 17:41:22.531 INFO  (qtp229995302-71) [ x:info] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&useParams=} hits=553 status=0 QTime=247
2023-04-07 17:57:37.935 INFO  (qtp229995302-73) [ x:info] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&useParams=} hits=553 status=0 QTime=1
2023-04-07 17:58:27.889 INFO  (qtp229995302-31) [ x:info] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&useParams=} hits=553 status=0 QTime=1
2023-04-07 18:08:59.419 INFO  (qtp229995302-76) [ x:info] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&useParams=} hits=553 status=0 QTime=1
2023-04-07 18:09:15.124 INFO  (qtp229995302-29) [ x:info] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&useParams=} hits=553 status=0 QTime=1
2023-04-07 18:12:14.564 INFO  (qtp229995302-65) [ x:info] o.a.s.c.S.Request webapp=/solr path=/select params={q=*:*&indent=true&q.op=OR&useParams=} hits=553 status=0 QTime=2
2023-04-08 05:58:20.720 INFO  (qtp229995302-28) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680933500300} status=0 QTime=75
2023-04-08 05:58:21.149 INFO  (qtp229995302-84) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680933500300} status=0 QTime=512
2023-04-08 05:58:21.380 INFO  (qtp229995302-28) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680933500300} status=0 QTime=217
2023-04-08 05:58:24.862 INFO  (qtp229995302-28) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680933500300} status=0 QTime=0
2023-04-08 05:58:24.997 INFO  (qtp229995302-32) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/ping params={action=status&wt=json&_=1680933500300&ts=1680933500300} status=503 QTime=137
2023-04-08 05:58:25.020 INFO  (qtp229995302-29) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&show=index&wt=json&_=1680933504844} status=0 QTime=166
2023-04-08 05:58:25.307 INFO  (qtp229995302-33) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/replication params={wt=json&command=details&_=1680933504844} status=0 QTime=452
2023-04-08 05:58:25.506 INFO  (qtp229995302-87) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680933500300} status=0 QTime=653
2023-04-08 05:58:25.533 INFO  (qtp229995302-30) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/system params={wt=json&_=1680933504844} status=0 QTime=678
2023-04-08 05:59:17.238 INFO  (qtp229995302-33) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680933500300} status=0 QTime=2
2023-04-08 05:59:17.426 INFO  (qtp229995302-64) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/config/params params={wt=json&_=1680933557187} status=0 QTime=41
2023-04-08 05:59:17.508 INFO  (qtp229995302-75) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680933500300} status=0 QTime=260
2023-04-08 05:59:18.888 INFO  (qtp229995302-29) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1680933500300} status=0 QTime=0
2023-04-08 05:59:18.898 INFO  (qtp229995302-81) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/config params={wt=json&_=1680933558868} status=0 QTime=9
2023-04-08 05:59:18.948 INFO  (qtp229995302-75) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={show=schema&wt=json&_=1680933504844} status=0 QTime=59
2023-04-08 05:59:18.990 INFO  (qtp229995302-33) [ x:ir] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&wt=json&_=1680933504844} status=0 QTime=1
2023-04-08 05:59:19.116 INFO  (qtp229995302-79) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1680933500300} status=0 QTime=227
2023-04-08 06:00:31.218 INFO  (qtp229995302-62) [ x:ir] o.a.s.s.ManagedIndexSchema Upgraded to managed schema at C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir\conf\managed-schema.xml
2023-04-08 06:00:31.314 INFO  (qtp229995302-62) [ x:ir] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.4.0
2023-04-08 06:00:31.359 INFO  (qtp229995302-62) [ x:ir] o.a.s.s.IndexSchema Schema name=default-config
2023-04-08 06:00:31.641 INFO  (qtp229995302-62) [ x:ir] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2023-04-08 06:00:31.642 INFO  (qtp229995302-62) [ x:ir] o.a.s.c.CoreContainer Reloading SolrCore 'ir' using configuration from instancedir C:\Users\sanat\Desktop\CS\Year 4\IR\IR Project\CZ4034-Information-Retrieval\solr-9.2.0\server\solr\ir
